date,longitude,latitude,prcp,tmin,tmax,rmin,rmax,srad,wspd
1980-09-23,-101.0800033292993,39.34999584335759,8.4,3.9,21.8,21.9,84.5,17.9,4.8
1980-09-24,-101.0800033292993,39.34999584335759,0.3,8.2,23.7,29.2,69.4,17.4,2.6
1980-09-25,-101.0800033292993,39.34999584335759,0.0,7.2,18.4,27.8,94.7,18.1,4.2
1980-09-26,-101.0800033292993,39.34999584335759,0.0,6.4,24.4,29.9,69.5,17.4,7.9
1980-09-27,-101.0800033292993,39.34999584335759,0.0,6.3,23.4,28.6,100.0,17.1,6.5
1980-09-28,-101.0800033292993,39.34999584335759,0.0,5.1,26.2,38.1,100.0,17.5,5.1
1980-09-29,-101.0800033292993,39.34999584335759,0.0,8.3,28.6,25.6,100.0,16.6,3.0
1980-09-30,-101.0800033292993,39.34999584335759,0.0,8.8,31.0,15.2,58.8,17.4,3.0
1980-10-01,-101.0800033292993,39.34999584335759,0.0,8.7,23.9,16.0,61.1,17.4,5.7
1980-10-02,-101.0800033292993,39.34999584335759,0.0,3.5,19.6,14.6,69.5,18.0,6.1
1980-10-03,-101.0800033292993,39.34999584335759,0.0,0.3,25.3,17.1,65.8,17.3,4.7
1980-10-04,-101.0800033292993,39.34999584335759,0.0,5.3,27.2,17.9,65.8,17.3,2.6
1980-10-05,-101.0800033292993,39.34999584335759,0.0,6.1,29.1,13.8,73.0,14.5,3.8
1980-10-06,-101.0800033292993,39.34999584335759,0.0,7.7,27.0,14.2,60.4,16.3,2.6
1980-10-07,-101.0800033292993,39.34999584335759,0.0,6.3,29.3,15.0,65.4,16.7,3.5
1980-10-08,-101.0800033292993,39.34999584335759,0.0,7.5,28.1,12.9,50.1,16.6,2.8
1980-10-09,-101.0800033292993,39.34999584335759,0.0,6.9,28.4,15.1,52.3,16.5,3.5
1980-10-10,-101.0800033292993,39.34999584335759,0.0,2.9,19.1,11.4,61.6,16.5,5.0
1980-10-11,-101.0800033292993,39.34999584335759,0.0,-0.6,19.4,13.6,56.8,16.2,3.6
1980-10-12,-101.0800033292993,39.34999584335759,0.0,-0.2,25.4,20.6,67.6,15.9,4.8
1980-10-13,-101.0800033292993,39.34999584335759,0.0,6.8,28.2,18.4,91.1,14.8,3.5
1980-10-14,-101.0800033292993,39.34999584335759,0.0,5.8,25.6,18.0,78.2,15.2,4.8
1980-10-15,-101.0800033292993,39.34999584335759,0.0,3.3,27.0,23.9,100.0,15.1,6.4
1980-10-16,-101.0800033292993,39.34999584335759,0.0,3.4,18.7,16.2,93.0,15.4,5.0
1980-10-17,-101.0800033292993,39.34999584335759,0.0,-1.5,16.2,18.9,87.0,14.1,2.8
1980-10-18,-101.0800033292993,39.34999584335759,0.0,1.1,15.1,22.0,78.3,13.8,3.7
1980-10-19,-101.0800033292993,39.34999584335759,0.0,-0.7,19.7,25.4,92.1,14.2,4.1
1980-10-20,-101.0800033292993,39.34999584335759,0.0,2.1,22.9,18.0,74.8,14.7,2.8
1980-10-21,-101.0800033292993,39.34999584335759,0.0,2.1,23.4,16.1,62.9,14.5,3.3
1980-10-22,-101.0800033292993,39.34999584335759,0.0,1.3,23.0,15.4,62.2,14.5,4.0
1980-10-23,-101.0800033292993,39.34999584335759,0.0,-2.1,13.0,16.0,73.4,10.3,8.9
1980-10-24,-101.0800033292993,39.34999584335759,0.0,-7.9,13.1,19.7,94.1,14.5,3.7
1980-10-25,-101.0800033292993,39.34999584335759,0.0,-3.8,12.9,18.7,59.1,14.2,3.7
1980-10-26,-101.0800033292993,39.34999584335759,2.1,-6.0,12.3,24.9,97.8,13.2,6.0
1980-10-27,-101.0800033292993,39.34999584335759,14.3,-6.8,6.1,40.9,100.0,7.3,9.0
1980-10-28,-101.0800033292993,39.34999584335759,0.0,-8.8,6.1,39.0,100.0,12.4,4.4
1980-10-29,-101.0800033292993,39.34999584335759,0.0,-8.6,11.8,31.5,100.0,13.6,3.5
1980-10-30,-101.0800033292993,39.34999584335759,0.0,-3.8,17.3,30.9,78.2,13.2,3.5
1980-10-31,-101.0800033292993,39.34999584335759,0.0,-1.0,21.8,21.1,100.0,13.2,2.8
1980-11-01,-101.0800033292993,39.34999584335759,0.0,2.8,20.8,19.2,60.8,12.4,2.8
1980-11-02,-101.0800033292993,39.34999584335759,0.0,2.3,24.2,13.8,68.2,12.1,4.2
1980-11-03,-101.0800033292993,39.34999584335759,0.0,2.3,17.3,13.1,73.6,12.1,4.6
1980-11-04,-101.0800033292993,39.34999584335759,0.0,-0.4,19.3,21.9,61.7,12.0,2.7
1980-11-05,-101.0800033292993,39.34999584335759,0.0,2.6,21.6,23.6,81.9,11.6,3.4
1980-11-06,-101.0800033292993,39.34999584335759,0.0,3.1,26.1,15.0,71.4,11.7,4.4
1980-11-07,-101.0800033292993,39.34999584335759,0.0,6.5,24.3,13.8,45.5,11.4,4.5
1980-11-08,-101.0800033292993,39.34999584335759,0.0,5.1,24.8,14.1,53.9,11.4,5.0
1980-11-09,-101.0800033292993,39.34999584335759,0.0,1.2,20.3,11.6,50.1,11.4,3.7
1980-11-10,-101.0800033292993,39.34999584335759,0.0,-0.5,18.1,13.7,71.5,11.0,4.3
1980-11-11,-101.0800033292993,39.34999584335759,0.0,-2.0,17.3,35.1,100.0,11.0,2.6
1980-11-12,-101.0800033292993,39.34999584335759,0.0,-0.1,20.5,34.5,100.0,10.6,3.3
1980-11-13,-101.0800033292993,39.34999584335759,0.6,-5.5,12.0,33.0,100.0,4.9,7.3
1980-11-14,-101.0800033292993,39.34999584335759,0.0,-7.1,1.6,48.8,100.0,3.7,3.6
1980-11-15,-101.0800033292993,39.34999584335759,1.0,-9.4,3.5,45.3,100.0,8.3,2.5
1980-11-16,-101.0800033292993,39.34999584335759,0.0,-13.0,3.1,44.9,100.0,10.2,5.3
1980-11-17,-101.0800033292993,39.34999584335759,0.0,-13.8,4.1,32.0,100.0,10.9,3.6
1980-11-18,-101.0800033292993,39.34999584335759,0.0,-12.8,8.2,26.4,96.5,10.6,3.7
1980-11-19,-101.0800033292993,39.34999584335759,0.0,-10.8,9.5,27.2,100.0,10.5,2.8
1980-11-20,-101.0800033292993,39.34999584335759,0.0,-8.8,9.3,22.6,87.8,10.2,4.4
1980-11-21,-101.0800033292993,39.34999584335759,0.0,-8.2,12.8,22.0,86.2,10.4,5.9
1980-11-22,-101.0800033292993,39.34999584335759,0.0,-8.4,12.2,22.1,100.0,10.1,4.1
1980-11-23,-101.0800033292993,39.34999584335759,0.0,-6.1,3.9,24.6,100.0,5.3,4.8
1980-11-24,-101.0800033292993,39.34999584335759,0.0,-7.1,3.6,38.9,100.0,6.4,2.4
1980-11-25,-101.0800033292993,39.34999584335759,0.0,-10.3,4.8,39.1,100.0,9.1,3.1
1980-11-26,-101.0800033292993,39.34999584335759,0.0,-13.5,5.6,43.3,100.0,7.7,4.8
1980-11-27,-101.0800033292993,39.34999584335759,0.0,-9.5,5.3,22.9,97.0,9.8,5.4
1980-11-28,-101.0800033292993,39.34999584335759,0.0,-8.8,14.0,30.0,96.6,5.6,4.5
1980-11-29,-101.0800033292993,39.34999584335759,0.0,-5.1,13.8,28.0,84.1,9.3,4.4
1980-11-30,-101.0800033292993,39.34999584335759,0.0,0.6,19.4,21.3,97.3,9.0,3.6
1980-12-01,-101.0800033292993,39.34999584335759,0.0,-10.2,6.7,24.9,100.0,9.1,6.5
1980-12-02,-101.0800033292993,39.34999584335759,0.0,-15.8,-2.1,29.9,100.0,9.1,5.6
1980-12-03,-101.0800033292993,39.34999584335759,0.0,-11.7,12.1,38.6,100.0,8.8,3.9
1980-12-04,-101.0800033292993,39.34999584335759,0.0,-2.2,18.9,23.5,85.5,9.0,4.0
1980-12-05,-101.0800033292993,39.34999584335759,0.0,-0.9,17.0,19.1,51.3,8.6,3.8
1980-12-06,-101.0800033292993,39.34999584335759,0.0,-10.1,2.9,23.7,100.0,7.9,3.2
1980-12-07,-101.0800033292993,39.34999584335759,0.8,-10.7,-0.4,51.4,100.0,6.9,4.2
1980-12-08,-101.0800033292993,39.34999584335759,0.0,-11.8,1.7,55.4,100.0,8.7,3.6
1980-12-09,-101.0800033292993,39.34999584335759,0.0,-9.7,3.8,46.3,100.0,6.8,5.5
1980-12-10,-101.0800033292993,39.34999584335759,0.0,-10.5,10.7,28.2,92.4,8.8,3.7
1980-12-11,-101.0800033292993,39.34999584335759,0.0,-2.3,16.8,19.8,56.6,8.6,4.3
1980-12-12,-101.0800033292993,39.34999584335759,0.0,-0.1,17.1,19.7,58.9,8.6,3.8
1980-12-13,-101.0800033292993,39.34999584335759,0.0,-3.9,9.2,20.0,84.7,8.7,4.0
1980-12-14,-101.0800033292993,39.34999584335759,0.0,-6.1,13.4,27.9,90.4,8.7,3.8
1980-12-15,-101.0800033292993,39.34999584335759,0.0,-1.6,16.6,27.0,51.5,7.4,5.9
1980-12-16,-101.0800033292993,39.34999584335759,0.0,3.5,18.3,32.0,74.7,8.3,5.1
1980-12-17,-101.0800033292993,39.34999584335759,0.0,2.5,20.7,21.6,68.5,8.5,4.1
1980-12-18,-101.0800033292993,39.34999584335759,0.0,-6.3,9.4,19.9,100.0,8.5,5.2
1980-12-19,-101.0800033292993,39.34999584335759,0.0,-11.7,-2.2,29.2,89.6,4.4,3.3
1980-12-20,-101.0800033292993,39.34999584335759,0.0,-13.1,-1.8,34.8,66.8,7.4,6.4
1980-12-21,-101.0800033292993,39.34999584335759,0.0,-15.0,1.6,43.4,92.8,8.3,5.6
1980-12-22,-101.0800033292993,39.34999584335759,0.0,-9.0,15.8,32.1,99.2,8.1,4.0
1980-12-23,-101.0800033292993,39.34999584335759,0.0,-5.9,11.5,29.0,69.5,4.5,4.4
1980-12-24,-101.0800033292993,39.34999584335759,0.4,-18.3,-2.2,37.2,100.0,5.1,4.3
1980-12-25,-101.0800033292993,39.34999584335759,0.0,-18.3,5.1,43.5,100.0,7.9,5.1
1980-12-26,-101.0800033292993,39.34999584335759,0.0,-0.8,16.8,37.2,97.1,8.4,3.9
1980-12-27,-101.0800033292993,39.34999584335759,0.0,1.8,20.5,28.6,75.1,8.4,3.9
1980-12-28,-101.0800033292993,39.34999584335759,0.0,3.3,15.4,26.5,66.5,8.1,6.0
1980-12-29,-101.0800033292993,39.34999584335759,0.0,-2.4,12.1,30.3,95.9,8.8,3.8
1980-12-30,-101.0800033292993,39.34999584335759,0.0,-3.2,17.6,16.3,90.1,8.6,4.6
1980-12-31,-101.0800033292993,39.34999584335759,0.0,2.5,12.2,14.9,56.5,5.7,3.6
1981-01-01,-101.0800033292993,39.34999584335759,0.0,-4.6,9.8,27.3,97.4,8.6,3.1
1981-01-02,-101.0800033292993,39.34999584335759,0.0,-8.7,12.5,30.8,87.3,8.6,4.0
1981-01-03,-101.0800033292993,39.34999584335759,0.0,-9.9,5.1,27.8,100.0,8.7,3.3
1981-01-04,-101.0800033292993,39.34999584335759,0.0,-9.0,9.3,33.1,100.0,8.4,3.1
1981-01-05,-101.0800033292993,39.34999584335759,0.0,-10.2,10.7,31.5,100.0,8.2,3.3
1981-01-06,-101.0800033292993,39.34999584335759,0.0,-6.1,7.4,29.3,87.7,8.8,5.6
1981-01-07,-101.0800033292993,39.34999584335759,0.0,-9.8,11.5,25.8,92.0,8.9,3.7
1981-01-08,-101.0800033292993,39.34999584335759,0.0,-7.2,9.1,24.2,96.4,9.0,3.2
1981-01-09,-101.0800033292993,39.34999584335759,0.0,-10.4,3.3,28.0,100.0,7.9,3.8
1981-01-10,-101.0800033292993,39.34999584335759,0.0,-13.3,6.6,40.3,100.0,9.0,4.3
1981-01-11,-101.0800033292993,39.34999584335759,0.0,-12.3,2.3,35.8,100.0,9.3,3.2
1981-01-12,-101.0800033292993,39.34999584335759,0.0,-11.5,12.1,20.2,100.0,9.4,4.3
1981-01-13,-101.0800033292993,39.34999584335759,0.0,-5.6,13.3,18.5,45.8,9.1,6.3
1981-01-14,-101.0800033292993,39.34999584335759,0.0,-7.2,8.5,18.4,75.4,9.4,4.3
1981-01-15,-101.0800033292993,39.34999584335759,0.0,-6.9,5.4,28.1,86.7,7.3,3.2
1981-01-16,-101.0800033292993,39.34999584335759,2.3,-13.6,-1.3,38.2,100.0,4.5,2.2
1981-01-17,-101.0800033292993,39.34999584335759,0.0,-16.8,-0.2,59.7,100.0,8.9,3.5
1981-01-18,-101.0800033292993,39.34999584335759,0.0,-13.7,4.8,58.0,100.0,9.3,3.4
1981-01-19,-101.0800033292993,39.34999584335759,0.0,-7.6,11.2,32.0,100.0,9.8,4.5
1981-01-20,-101.0800033292993,39.34999584335759,0.0,-8.6,4.8,29.4,100.0,6.5,4.8
1981-01-21,-101.0800033292993,39.34999584335759,0.0,-11.5,9.3,23.9,100.0,10.1,3.6
1981-01-22,-101.0800033292993,39.34999584335759,0.0,-7.3,14.5,19.8,77.9,10.2,3.1
1981-01-23,-101.0800033292993,39.34999584335759,0.0,-3.3,18.4,15.3,53.1,10.1,3.4
1981-01-24,-101.0800033292993,39.34999584335759,0.0,-0.3,19.1,12.5,40.9,10.4,3.1
1981-01-25,-101.0800033292993,39.34999584335759,0.0,-2.8,12.7,12.2,65.7,10.5,5.1
1981-01-26,-101.0800033292993,39.34999584335759,0.0,-7.5,8.5,16.8,89.1,10.6,2.8
1981-01-27,-101.0800033292993,39.34999584335759,0.0,-8.9,9.8,21.2,76.1,10.7,2.7
1981-01-28,-101.0800033292993,39.34999584335759,3.5,-8.0,8.9,20.6,83.9,7.4,2.9
1981-01-29,-101.0800033292993,39.34999584335759,6.7,-14.0,4.0,29.7,100.0,5.3,3.6
1981-01-30,-101.0800033292993,39.34999584335759,1.1,-18.5,-3.4,73.0,100.0,11.4,5.9
1981-01-31,-101.0800033292993,39.34999584335759,2.1,-11.4,0.9,77.4,100.0,9.2,6.0
1981-02-01,-101.0800033292993,39.34999584335759,0.0,-17.4,-2.7,52.2,100.0,11.7,5.6
1981-02-02,-101.0800033292993,39.34999584335759,0.0,-21.2,-5.4,36.1,100.0,11.9,3.6
1981-02-03,-101.0800033292993,39.34999584335759,0.0,-16.3,0.9,47.5,100.0,11.8,3.9
1981-02-04,-101.0800033292993,39.34999584335759,0.0,-15.9,-2.7,40.0,100.0,11.5,2.7
1981-02-05,-101.0800033292993,39.34999584335759,0.0,-16.8,1.4,52.9,100.0,12.1,3.8
1981-02-06,-101.0800033292993,39.34999584335759,0.0,-13.0,3.2,49.0,100.0,12.0,4.4
1981-02-07,-101.0800033292993,39.34999584335759,0.0,-11.1,0.8,36.5,98.1,6.9,2.2
1981-02-08,-101.0800033292993,39.34999584335759,0.0,-17.3,-1.1,43.0,100.0,10.4,3.7
1981-02-09,-101.0800033292993,39.34999584335759,3.7,-16.5,-3.5,52.9,100.0,9.7,3.8
1981-02-10,-101.0800033292993,39.34999584335759,0.0,-28.7,-9.8,44.1,100.0,9.9,7.5
1981-02-11,-101.0800033292993,39.34999584335759,1.4,-29.7,-5.1,42.4,100.0,13.1,4.1
1981-02-12,-101.0800033292993,39.34999584335759,0.0,-17.0,2.6,49.5,100.0,12.9,3.4
1981-02-13,-101.0800033292993,39.34999584335759,0.0,-10.8,7.1,44.6,92.1,12.9,3.4
1981-02-14,-101.0800033292993,39.34999584335759,0.0,-5.4,9.4,31.2,77.4,13.0,4.4
1981-02-15,-101.0800033292993,39.34999584335759,0.0,-4.1,13.3,35.9,81.8,12.0,4.0
1981-02-16,-101.0800033292993,39.34999584335759,0.0,-2.5,17.6,24.6,79.7,13.0,4.3
1981-02-17,-101.0800033292993,39.34999584335759,0.0,-1.1,20.3,24.2,80.3,13.0,3.7
1981-02-18,-101.0800033292993,39.34999584335759,0.0,0.5,17.6,17.3,84.5,13.0,3.1
1981-02-19,-101.0800033292993,39.34999584335759,0.0,1.2,21.4,18.9,59.4,13.2,3.5
1981-02-20,-101.0800033292993,39.34999584335759,0.0,2.8,26.0,13.3,50.3,13.4,5.2
1981-02-21,-101.0800033292993,39.34999584335759,0.0,1.0,13.3,12.8,75.4,8.8,9.8
1981-02-22,-101.0800033292993,39.34999584335759,0.0,0.5,13.4,20.3,55.1,7.8,8.1
1981-02-23,-101.0800033292993,39.34999584335759,0.0,-1.2,18.9,16.1,64.7,14.0,4.2
1981-02-24,-101.0800033292993,39.34999584335759,0.0,-0.9,22.0,14.3,59.5,14.3,3.4
1981-02-25,-101.0800033292993,39.34999584335759,0.0,1.9,20.9,13.1,45.8,14.3,3.7
1981-02-26,-101.0800033292993,39.34999584335759,0.0,-2.1,20.8,16.7,95.9,13.9,3.7
1981-02-27,-101.0800033292993,39.34999584335759,0.0,4.1,18.3,18.2,57.5,14.5,5.1
1981-02-28,-101.0800033292993,39.34999584335759,0.0,-0.5,11.8,18.5,71.6,14.6,2.7
1981-03-01,-101.0800033292993,39.34999584335759,1.0,-1.9,12.6,28.1,66.6,10.5,3.6
1981-03-02,-101.0800033292993,39.34999584335759,0.0,0.3,10.5,33.7,96.0,12.3,4.3
1981-03-03,-101.0800033292993,39.34999584335759,21.0,-0.3,10.2,38.3,100.0,8.0,4.9
1981-03-04,-101.0800033292993,39.34999584335759,16.0,-3.5,6.9,54.5,100.0,6.1,7.3
1981-03-05,-101.0800033292993,39.34999584335759,0.3,-6.1,10.0,31.6,96.6,16.8,3.0
1981-03-06,-101.0800033292993,39.34999584335759,0.0,-4.5,11.0,32.1,89.3,15.3,5.2
1981-03-07,-101.0800033292993,39.34999584335759,20.3,-8.2,3.2,41.6,100.0,11.9,5.5
1981-03-08,-101.0800033292993,39.34999584335759,0.0,-8.7,-0.2,62.1,100.0,14.5,2.2
1981-03-09,-101.0800033292993,39.34999584335759,0.0,-9.7,2.6,58.6,100.0,17.7,3.3
1981-03-10,-101.0800033292993,39.34999584335759,0.0,-8.9,3.9,53.4,91.6,16.7,2.4
1981-03-11,-101.0800033292993,39.34999584335759,0.0,-5.5,6.9,47.4,89.5,17.8,2.6
1981-03-12,-101.0800033292993,39.34999584335759,0.0,-3.2,10.4,48.1,100.0,17.4,3.1
1981-03-13,-101.0800033292993,39.34999584335759,0.0,-3.6,12.6,31.0,94.9,17.1,3.1
1981-03-14,-101.0800033292993,39.34999584335759,0.0,-2.6,13.9,31.5,68.9,16.4,5.5
1981-03-15,-101.0800033292993,39.34999584335759,0.0,-0.6,15.2,20.9,94.6,18.0,5.4
1981-03-16,-101.0800033292993,39.34999584335759,0.0,-1.7,18.9,22.5,63.8,18.3,4.3
1981-03-17,-101.0800033292993,39.34999584335759,0.0,1.8,15.7,20.0,57.2,13.1,6.6
1981-03-18,-101.0800033292993,39.34999584335759,0.0,-6.3,7.9,19.6,77.7,17.9,4.9
1981-03-19,-101.0800033292993,39.34999584335759,0.0,-4.2,11.4,22.7,72.9,18.2,2.6
1981-03-20,-101.0800033292993,39.34999584335759,2.3,-2.1,15.1,28.2,66.8,17.7,6.1
1981-03-21,-101.0800033292993,39.34999584335759,2.7,-2.2,7.2,27.2,100.0,8.4,9.0
1981-03-22,-101.0800033292993,39.34999584335759,0.0,-2.4,8.4,43.9,100.0,12.9,3.1
1981-03-23,-101.0800033292993,39.34999584335759,0.0,-4.0,15.7,37.1,93.2,18.2,2.8
1981-03-24,-101.0800033292993,39.34999584335759,0.6,2.1,15.5,34.3,69.0,15.2,3.5
1981-03-25,-101.0800033292993,39.34999584335759,1.5,0.7,16.3,26.4,100.0,19.0,3.4
1981-03-26,-101.0800033292993,39.34999584335759,0.0,-0.9,17.9,25.6,98.9,19.2,4.9
1981-03-27,-101.0800033292993,39.34999584335759,0.0,2.9,23.6,27.4,100.0,18.7,7.4
1981-03-28,-101.0800033292993,39.34999584335759,14.6,5.0,16.8,24.9,100.0,13.5,4.7
1981-03-29,-101.0800033292993,39.34999584335759,1.1,1.3,15.6,25.3,100.0,19.6,6.7
1981-03-30,-101.0800033292993,39.34999584335759,0.0,2.2,23.3,20.9,68.4,20.2,4.6
1981-03-31,-101.0800033292993,39.34999584335759,0.0,3.2,13.9,18.9,44.1,20.0,8.7
1981-04-01,-101.0800033292993,39.34999584335759,0.0,0.1,21.3,15.6,56.1,21.7,5.0
1981-04-02,-101.0800033292993,39.34999584335759,0.0,4.6,24.9,17.0,41.3,21.2,5.8
1981-04-03,-101.0800033292993,39.34999584335759,2.9,2.3,19.9,16.5,58.1,18.5,8.1
1981-04-04,-101.0800033292993,39.34999584335759,0.0,1.2,12.2,22.2,86.9,14.5,5.0
1981-04-05,-101.0800033292993,39.34999584335759,0.0,-0.1,13.4,19.1,70.5,22.5,4.7
1981-04-06,-101.0800033292993,39.34999584335759,0.0,-0.6,22.0,18.6,51.9,22.6,5.5
1981-04-07,-101.0800033292993,39.34999584335759,0.0,3.8,21.9,16.5,64.1,22.3,3.9
1981-04-08,-101.0800033292993,39.34999584335759,0.0,2.7,15.4,26.5,84.1,21.8,4.2
1981-04-09,-101.0800033292993,39.34999584335759,0.0,1.4,22.3,32.0,81.1,22.4,6.1
1981-04-10,-101.0800033292993,39.34999584335759,0.0,6.4,25.4,26.4,81.9,22.5,3.6
1981-04-11,-101.0800033292993,39.34999584335759,0.0,8.0,25.3,23.7,85.9,22.7,2.6
1981-04-12,-101.0800033292993,39.34999584335759,0.4,8.1,25.5,22.0,86.1,21.8,3.0
1981-04-13,-101.0800033292993,39.34999584335759,0.0,5.7,22.5,26.7,81.8,20.1,5.8
1981-04-14,-101.0800033292993,39.34999584335759,0.0,-2.1,13.1,21.9,78.5,23.3,5.0
1981-04-15,-101.0800033292993,39.34999584335759,0.0,-1.2,16.1,24.3,60.3,19.9,8.4
1981-04-16,-101.0800033292993,39.34999584335759,0.0,1.2,25.3,21.1,100.0,23.3,4.4
1981-04-17,-101.0800033292993,39.34999584335759,0.0,9.5,27.7,18.4,45.2,23.4,4.2
1981-04-18,-101.0800033292993,39.34999584335759,39.8,7.9,19.3,18.5,95.0,12.5,4.9
1981-04-19,-101.0800033292993,39.34999584335759,29.4,7.6,14.7,53.0,100.0,8.9,2.7
1981-04-20,-101.0800033292993,39.34999584335759,8.8,6.0,15.0,62.8,100.0,15.1,4.8
1981-04-21,-101.0800033292993,39.34999584335759,0.4,4.3,23.0,39.7,100.0,22.4,4.6
1981-04-22,-101.0800033292993,39.34999584335759,1.3,6.8,16.8,30.7,90.3,23.9,6.5
1981-04-23,-101.0800033292993,39.34999584335759,0.0,3.3,21.1,25.2,68.9,24.3,3.7
1981-04-24,-101.0800033292993,39.34999584335759,0.0,8.2,25.3,21.9,59.9,24.3,3.4
1981-04-25,-101.0800033292993,39.34999584335759,0.0,9.2,29.2,18.1,52.7,24.4,3.6
1981-04-26,-101.0800033292993,39.34999584335759,0.0,10.3,30.1,18.6,58.3,24.5,6.2
1981-04-27,-101.0800033292993,39.34999584335759,1.4,10.6,30.3,19.6,81.3,24.4,4.2
1981-04-28,-101.0800033292993,39.34999584335759,0.5,11.8,23.1,24.4,84.7,23.6,4.4
1981-04-29,-101.0800033292993,39.34999584335759,0.0,9.7,26.1,25.8,78.8,24.5,3.4
1981-04-30,-101.0800033292993,39.34999584335759,0.0,10.0,21.6,25.4,73.0,20.7,3.8
1981-05-01,-101.0800033292993,39.34999584335759,0.0,8.8,22.1,36.8,80.8,24.1,3.9
1981-05-02,-101.0800033292993,39.34999584335759,0.0,9.1,26.7,36.4,85.3,23.8,8.7
1981-05-03,-101.0800033292993,39.34999584335759,6.3,12.1,23.3,32.7,99.6,18.9,5.0
1981-05-04,-101.0800033292993,39.34999584335759,10.5,7.6,15.2,37.3,100.0,20.5,6.0
1981-05-05,-101.0800033292993,39.34999584335759,1.7,3.2,17.1,41.8,89.4,24.9,3.7
1981-05-06,-101.0800033292993,39.34999584335759,8.1,5.2,16.0,40.1,97.9,18.5,6.9
1981-05-07,-101.0800033292993,39.34999584335759,9.1,5.1,13.1,49.1,100.0,14.3,6.2
1981-05-08,-101.0800033292993,39.34999584335759,14.4,3.1,18.1,41.1,100.0,23.5,2.3
1981-05-09,-101.0800033292993,39.34999584335759,15.8,3.1,13.1,30.6,99.2,15.9,8.1
1981-05-10,-101.0800033292993,39.34999584335759,0.0,-1.0,14.4,37.2,76.5,25.7,3.0
1981-05-11,-101.0800033292993,39.34999584335759,0.3,2.5,18.1,36.8,82.5,25.0,7.5
1981-05-12,-101.0800033292993,39.34999584335759,1.9,3.7,19.4,29.1,100.0,23.5,3.9
1981-05-13,-101.0800033292993,39.34999584335759,5.7,3.6,11.1,28.9,100.0,12.9,5.5
1981-05-14,-101.0800033292993,39.34999584335759,2.8,0.3,16.0,40.0,91.3,25.6,3.7
1981-05-15,-101.0800033292993,39.34999584335759,12.2,5.6,21.5,41.9,92.9,22.9,9.7
1981-05-16,-101.0800033292993,39.34999584335759,29.9,7.5,14.1,44.1,100.0,14.7,7.9
1981-05-17,-101.0800033292993,39.34999584335759,31.2,8.1,15.0,68.6,100.0,14.3,2.9
1981-05-18,-101.0800033292993,39.34999584335759,7.4,3.3,9.6,65.2,100.0,8.2,6.9
1981-05-19,-101.0800033292993,39.34999584335759,0.0,0.1,14.0,42.7,100.0,26.3,3.3
1981-05-20,-101.0800033292993,39.34999584335759,1.1,2.5,17.4,41.7,90.8,24.9,8.5
1981-05-21,-101.0800033292993,39.34999584335759,0.9,7.0,23.7,42.9,82.9,25.1,8.2
1981-05-22,-101.0800033292993,39.34999584335759,0.0,10.4,24.5,21.7,59.2,26.4,3.6
1981-05-23,-101.0800033292993,39.34999584335759,0.0,11.3,21.4,21.2,72.9,25.4,5.1
1981-05-24,-101.0800033292993,39.34999584335759,0.7,11.2,23.5,35.2,65.8,25.4,2.8
1981-05-25,-101.0800033292993,39.34999584335759,5.3,12.7,24.5,34.2,87.3,25.1,2.4
1981-05-26,-101.0800033292993,39.34999584335759,17.6,13.4,25.5,31.8,90.1,19.9,3.9
1981-05-27,-101.0800033292993,39.34999584335759,20.9,15.0,25.2,37.8,100.0,22.5,4.3
1981-05-28,-101.0800033292993,39.34999584335759,4.3,15.5,24.9,46.0,100.0,21.9,3.0
1981-05-29,-101.0800033292993,39.34999584335759,0.0,15.2,23.2,43.2,80.2,22.1,3.3
1981-05-30,-101.0800033292993,39.34999584335759,0.0,11.2,21.9,40.4,85.5,26.3,3.1
1981-05-31,-101.0800033292993,39.34999584335759,0.0,9.0,25.0,42.8,89.5,26.2,6.1
1981-06-01,-101.0800033292993,39.34999584335759,0.0,11.7,27.7,36.1,90.0,26.9,3.8
1981-06-02,-101.0800033292993,39.34999584335759,0.0,13.2,26.8,29.1,91.3,27.9,2.9
1981-06-03,-101.0800033292993,39.34999584335759,0.0,11.7,27.1,36.7,92.3,26.2,4.3
1981-06-04,-101.0800033292993,39.34999584335759,0.0,12.0,26.5,34.8,96.4,24.8,2.7
1981-06-05,-101.0800033292993,39.34999584335759,0.0,12.9,29.2,32.9,78.5,26.1,2.3
1981-06-06,-101.0800033292993,39.34999584335759,0.0,16.7,30.0,32.6,70.9,28.0,3.9
1981-06-07,-101.0800033292993,39.34999584335759,0.0,15.5,35.1,23.0,77.9,28.0,4.9
1981-06-08,-101.0800033292993,39.34999584335759,0.0,17.8,36.7,16.3,65.8,28.1,3.7
1981-06-09,-101.0800033292993,39.34999584335759,0.0,17.9,33.3,16.2,80.0,28.0,4.2
1981-06-10,-101.0800033292993,39.34999584335759,0.0,13.6,26.1,30.5,91.5,28.1,5.2
1981-06-11,-101.0800033292993,39.34999584335759,0.0,13.2,29.9,34.6,87.7,27.3,5.0
1981-06-12,-101.0800033292993,39.34999584335759,0.0,17.4,33.7,29.6,95.0,27.9,8.1
1981-06-13,-101.0800033292993,39.34999584335759,0.0,16.8,34.6,25.1,89.0,28.3,7.3
1981-06-14,-101.0800033292993,39.34999584335759,0.0,16.8,29.0,24.8,90.6,27.2,6.6
